bfsNr,locationName,PERS_WAGEN,date,change_event_name
4007,Hirschthal,760,2003-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,729,2002-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,724,2001-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,673,2000-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,644,1999-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,616,1998-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,608,1997-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,585,1996-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,544,1995-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,545,1994-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,539,1993-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,513,1992-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,506,1991-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,510,1990-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,494,1989-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,466,1988-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,451,1987-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,424,1986-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,407,1985-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,386,1984-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,379,1983-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,354,1982-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,345,1981-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,304,1980-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,285,1979-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,276,1978-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,245,1977-09-30,Initial recording of the municipality Hirschthal
4007,Hirschthal,213,1976-09-30,Initial recording of the municipality Hirschthal
4199,Holderbank (AG),1115,2025-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),1078,2024-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),1030,2023-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),1031,2022-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),977,2021-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),966,2020-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),901,2019-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),881,2018-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),818,2017-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),770,2016-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),751,2015-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),717,2014-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),689,2013-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),665,2012-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),632,2011-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),594,2010-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),555,2009-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),539,2008-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),539,2007-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),546,2006-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),531,2005-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),516,2004-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),507,2003-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),507,2002-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),505,2001-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),503,2000-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),495,1999-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),498,1998-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),489,1997-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),475,1996-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),456,1995-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),440,1994-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),434,1993-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),440,1992-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),421,1991-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),395,1990-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),398,1989-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),370,1988-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),348,1987-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),333,1986-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),321,1985-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),323,1984-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),310,1983-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),300,1982-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),292,1981-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),301,1980-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),275,1979-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),259,1978-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),239,1977-09-30,Initial recording of the municipality Holderbank (AG)
4199,Holderbank (AG),230,1976-09-30,Initial recording of the municipality Holderbank (AG)
4136,Holziken,1138,2025-09-30,Initial recording of the municipality Holziken
4136,Holziken,1130,2024-09-30,Initial recording of the municipality Holziken
4136,Holziken,1140,2023-09-30,Initial recording of the municipality Holziken
4136,Holziken,1097,2022-09-30,Initial recording of the municipality Holziken
4136,Holziken,1109,2021-09-30,Initial recording of the municipality Holziken
4136,Holziken,1016,2020-09-30,Initial recording of the municipality Holziken
4136,Holziken,1003,2019-09-30,Initial recording of the municipality Holziken
4136,Holziken,966,2018-09-30,Initial recording of the municipality Holziken
4136,Holziken,884,2017-09-30,Initial recording of the municipality Holziken
4136,Holziken,885,2016-09-30,Initial recording of the municipality Holziken
4136,Holziken,868,2015-09-30,Initial recording of the municipality Holziken
4136,Holziken,865,2014-09-30,Initial recording of the municipality Holziken
4136,Holziken,865,2013-09-30,Initial recording of the municipality Holziken
4136,Holziken,868,2012-09-30,Initial recording of the municipality Holziken
4136,Holziken,818,2011-09-30,Initial recording of the municipality Holziken
4136,Holziken,766,2010-09-30,Initial recording of the municipality Holziken
4136,Holziken,743,2009-09-30,Initial recording of the municipality Holziken
4136,Holziken,726,2008-09-30,Initial recording of the municipality Holziken
4136,Holziken,731,2007-09-30,Initial recording of the municipality Holziken
4136,Holziken,745,2006-09-30,Initial recording of the municipality Holziken
4136,Holziken,732,2005-09-30,Initial recording of the municipality Holziken
4136,Holziken,721,2004-09-30,Initial recording of the municipality Holziken
4136,Holziken,726,2003-09-30,Initial recording of the municipality Holziken
4136,Holziken,711,2002-09-30,Initial recording of the municipality Holziken
4136,Holziken,706,2001-09-30,Initial recording of the municipality Holziken
4136,Holziken,671,2000-09-30,Initial recording of the municipality Holziken
4136,Holziken,666,1999-09-30,Initial recording of the municipality Holziken
4136,Holziken,650,1998-09-30,Initial recording of the municipality Holziken
4136,Holziken,619,1997-09-30,Initial recording of the municipality Holziken
4136,Holziken,584,1996-09-30,Initial recording of the municipality Holziken
4136,Holziken,591,1995-09-30,Initial recording of the municipality Holziken
4136,Holziken,565,1994-09-30,Initial recording of the municipality Holziken
4136,Holziken,553,1993-09-30,Initial recording of the municipality Holziken
4136,Holziken,510,1992-09-30,Initial recording of the municipality Holziken
4136,Holziken,507,1991-09-30,Initial recording of the municipality Holziken
4136,Holziken,484,1990-09-30,Initial recording of the municipality Holziken
4136,Holziken,501,1989-09-30,Initial recording of the municipality Holziken
4136,Holziken,491,1988-09-30,Initial recording of the municipality Holziken
4136,Holziken,466,1987-09-30,Initial recording of the municipality Holziken
4136,Holziken,462,1986-09-30,Initial recording of the municipality Holziken
4136,Holziken,445,1985-09-30,Initial recording of the municipality Holziken
4136,Holziken,443,1984-09-30,Initial recording of the municipality Holziken
4136,Holziken,433,1983-09-30,Initial recording of the municipality Holziken
4136,Holziken,399,1982-09-30,Initial recording of the municipality Holziken
4136,Holziken,379,1981-09-30,Initial recording of the municipality Holziken
4136,Holziken,375,1980-09-30,Initial recording of the municipality Holziken
4136,Holziken,361,1979-09-30,Initial recording of the municipality Holziken
4136,Holziken,331,1978-09-30,Initial recording of the municipality Holziken
4136,Holziken,307,1977-09-30,Initial recording of the municipality Holziken
4136,Holziken,302,1976-09-30,Initial recording of the municipality Holziken
4167,Hornussen,652,2021-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,614,2020-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,606,2019-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,580,2018-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,605,2017-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,585,2016-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,584,2015-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,588,2014-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,579,2013-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,550,2012-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,536,2011-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,539,2010-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,525,2009-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,512,2008-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,523,2007-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,496,2006-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,488,2005-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,471,2004-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,452,2003-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,463,2002-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,459,2001-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,452,2000-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,414,1999-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,404,1998-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,386,1997-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,360,1996-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,351,1995-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,348,1994-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,338,1993-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,324,1992-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,312,1991-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,298,1990-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,293,1989-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,274,1988-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,260,1987-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,247,1986-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,244,1985-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,238,1984-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,243,1983-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,237,1982-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,214,1981-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,211,1980-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,201,1979-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,191,1978-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,171,1977-09-30,Initial recording of the municipality Hornussen
4167,Hornussen,162,1976-09-30,Initial recording of the municipality Hornussen
4101,Hottwil,182,2009-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,183,2008-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,177,2007-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,167,2006-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,165,2005-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,157,2004-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,151,2003-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,148,2002-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,146,2001-09-30,Initial recording of the municipality Hottwil
4101,Hottwil,147,2000-09-30,Initial recording of the municipality Hottwil
