bfsNr,date,muniDescription,PERS_WAGEN
4191,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,427
4191,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,447
4191,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,440
4191,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,444
4191,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,421
4191,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,364
4191,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,302
4191,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,309
4191,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,308
4191,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,319
4191,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,338
4191,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,352
4191,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,365
4191,2002-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,383
4191,2001-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,367
4191,2000-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,356
4191,1999-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,328
4191,1998-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,304
4191,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,283
4191,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,246
4191,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,214
4191,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,214
4191,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,218
4191,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,220
4191,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,212
4191,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,210
4191,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,199
4191,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,199
4191,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,200
4191,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,200
4191,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,193
4191,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,184
4191,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,167
4191,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,158
4191,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,145
4191,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,136
4191,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,127
4191,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,117
4191,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,114
4191,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11783/description,98
4222,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1056
4222,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1023
4222,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1047
4222,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1034
4222,2021-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1029
4222,2020-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1038
4222,2019-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1013
4222,2018-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,1017
4222,2017-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,970
4222,2016-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,954
4222,2015-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,932
4222,2014-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,922
4222,2013-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,898
4222,2012-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,860
4222,2011-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,837
4222,2010-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,823
4222,2009-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,805
4222,2008-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,801
4222,2007-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,771
4222,2006-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,765
4222,2005-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,746
4222,2004-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,711
4222,2003-09-30,https://ld.admin.ch/municipality/changeevent/1000_11764/description,695
